GR,NPHI,RHOB,SW,VSH,PHI,LFC
92.7202,0.4616,2.259167,1,0.503170376689988,0.287313730140218,4
91.3864,0.4217,2.257808,1,0.488038337222798,0.287089991305902,4
91.5022,0.4229,2.253128,1,0.489352095035289,0.290038087124207,4
89.8134,0.4568,2.250082,1,0.470192559683518,0.290569873546048,4
91.6875,0.471,2.24197,1,0.491454334436451,0.296993154986696,4
90.434,0.4866,2.24506400000002,1,0.477233303193294,0.294124834548747,4
93.0526,0.4883,2.252468,1,0.506941474245015,0.291657750193532,4
91.4103,0.4925,2.25078000000001,1,0.48830948412883,0.291399130760172,4
90.9359,0.488,2.248162,1,0.482927388219972,0.292625440855476,4
89.4535,0.4457,2.251104,1,0.466109473010672,0.289661096607121,4
90.7193,0.4152,2.252,1,0.480470048477436,0.29011081938695,4
92.5677,0.4282,2.24913099999998,1,0.501440255218443,0.293312103505448,4
93.2438,0.4869,2.235025,1,0.509110649493273,0.302434051595546,4
92.3876,0.508,2.239201,1,0.499397010123196,0.299226457624198,4
91.0112,0.4806,2.241448,1,0.483781671149856,0.296784880579594,4
90.3595,0.4673,2.24499200000001,1,0.476388096310473,0.294110498055081,4
90.7534,0.4665,2.247229,1,0.480856914983533,0.293052252601888,4
96.0987,0.495,2.246297,1,0.541499657946476,0.297783948870866,4
94.44,0.4824,2.24823,1,0.522681608865483,0.295321535736815,4
99.495,0.4641,2.250688,1,0.580030881250135,0.297746533055662,4
96.2805,0.4321,2.2489655,1,0.543562189641734,0.296304404486031,4
97.9718,0.4306,2.245786,1,0.562750087640579,0.299540623149855,4
94.2027,0.4309,2.24379050000001,1,0.519989426405171,0.297838554102174,4
92.767,0.423,2.24307999999999,1,0.503701325443223,0.297156239365257,4
90.0587,0.4219,2.24314800000001,1,0.472975502614469,0.295002223358859,4
86.2746,0.4464,2.23705199999999,1,0.430044665496613,0.295771753900238,4
86.8977,0.459,2.236013,1,0.437113771653463,0.296897883880465,4
88.6974,0.473,2.238072,1,0.457531474029459,0.297043558645287,4
92.787,0.4693,2.24112000000001,1,0.503928226619819,0.29836645615261,4
94.2337,0.48,2.243583,1,0.520341123228894,0.297988872668206,4
91.0585,0.4813,2.24576299999998,1,0.484318292432505,0.294186623515399,4
89.2633,0.4762,2.252632,1,0.463951642821244,0.288576032655574,4
86.6796,0.496,2.25493600000001,1,0.434639414322683,0.285114602117286,4
89.6419,0.485,2.262037,1,0.468246882094207,0.283122502859441,4
89.3504,0.4721,2.266205,1,0.46493979744532,0.280340227571531,4
88.755,0.4309,2.269187,1,0.458184949418055,0.278038281387119,4
92.0651,0.4174,2.271236,1,0.495738228650585,0.279434547785405,4
93.5322,0.3927,2.265225,1,0.512382564459788,0.284264038700193,4
95.6131,0.4073,2.264299,1,0.535990497378724,0.286469421503903,4
93.6754,0.4263,2.26335,1,0.514007176884216,0.285519059601224,4
93.2711,0.4459,2.262044,1,0.509420369599327,0.28599523792726,4
95.6596,0.4471,2.264,1,0.53651804261431,0.286687684831477,4
95.304,0.4116,2.263605,1,0.532483739694432,0.286647911565969,4
95.4091,0.4109,2.259316,1,0.533676105377444,0.289337302622895,4
92.6443,0.3884,2.26032800000003,1,0.502309286724806,0.286546104352174,4
90.8483,0.3982,2.26942,1,0.481933561066481,0.279571651242065,4
89.692,0.4323,2.27494599999999,1,0.46881526954158,0.275267014359861,4
85.2197,0.4258,2.279017,1,0.418076762937054,0.269148293894918,4
80.0709,0.4115,2.2797295,1,0.359663324034167,0.264484964863024,4
73.586,0.3715,2.279064,1,0.28609175202878,0.259507566927366,4
76.4318,0.4081,2.280587,1,0.318377520446632,0.260936656885516,4
83.1069,0.4113,2.28144499999999,1,0.394106922641447,0.265925398185677,4
88.9466,0.4562,2.2773185,1,0.460358662689845,0.273214500082501,4
91.8672,0.4649,2.278,1,0.493493041508167,0.275149602785613,4
90.5296,0.5058,2.27286999999999,1,0.478317890817423,0.277208864750185,4
91.2639,0.4624,2.261551,1,0.486648567516147,0.284707909848985,4
91.8675,0.4463,2.2534345,1,0.493496445025816,0.290138317124036,4
91.2712,0.4351,2.247976,1,0.486731386445604,0.293001864874276,4
90.2403,0.4173,2.24266,1,0.475035765297961,0.295442562220701,4
86.411,0.4211,2.240212,1,0.431592131520998,0.293939011979842,4
89.1099,0.4326,2.249632,1,0.462211310796752,0.290290831297486,4
88.3249,0.4542,2.259706,1,0.453305439615357,0.283500573097065,4
88.2203,0.4542,2.259686,1,0.45211874646176,0.283429483455543,4
89.2361,0.4318,2.25999499999999,1,0.463643057221073,0.284048922697568,4
91.8872,0.4549,2.2634615,1,0.493719942684763,0.28403603221919,4
94.8297,0.4457,2.2642245,1,0.527102778291457,0.285897661692931,4
97.0981,0.4357,2.264986,1,0.552837909740981,0.287219447269299,4
101.4931,0.4249,2.266496,1,0.602699443297963,0.289740802360473,4
103.5271,0.4135,2.262924,1,0.625775292957782,0.293472073843433,4
102.4263,0.4157,2.25709250000001,1,0.613286652197935,0.296137570077442,4
100.2164,0.4094,2.25172799999999,1,0.588215206689954,0.297673742049649,4
95.7777,0.4216,2.247408,1,0.53785789406211,0.296860427652761,4
98.2856,0.4093,2.24645999999998,1,0.566310167101372,0.299374012323753,4
95.1057,0.4191,2.25,1,0.530234014528482,0.294763135765783,4
97.9281,0.4656,2.25066000000001,1,0.562254308569717,0.296552937608249,4
95.2498,0.5087,2.254344,1,0.531868837505857,0.292234698282218,4
96.9556,0.5067,2.25774299999999,1,0.551221238857734,0.291502086910886,4
94.707,0.4693,2.26506,1,0.52571073957304,0.285292746542889,4
90.8069,0.4624,2.26287099999999,1,0.481463875630927,0.28353910651442,4
88.4917,0.4298,2.28236799999999,1,0.455197795428168,0.269754477141197,4
85.7423,0.4147,2.300924,1,0.424005690681509,0.25611649628505,4
81.1221,0.4003,2.28721099999997,1,0.371589249876055,0.260731831210062,4
80.2146,0.4091,2.26892699999999,1,0.361293608988009,0.271280803926985,4
81.9566,0.4303,2.2738,1,0.381056701469525,0.269696121735571,4
81.7223,0.4128,2.26291999999993,1,0.378398554185703,0.2762182529863,4
79.9054,0.4563,2.2505365,1,0.357785716797834,0.282399397036498,4
76.6832,0.4567,2.25158549999999,0.990387393302699,0.321229668236445,0.278628438739106,4
83.5301,0.512,2.2569195,0.979625984251928,0.39890815153822,0.280286020914153,4
85.7408,0.4674,2.27200000000001,1,0.423988673093264,0.273883602845217,4
91.2376,0.46,2.28423000000001,1,0.486350192468923,0.270839961542989,4
90.1179,0.4587,2.29235899999999,1,0.473647130097193,0.264964483381135,4
90.4045,0.4487,2.28880300000002,1,0.476898623957815,0.267371367850665,4
87.1516,0.4306,2.29989399999999,1,0.43999428209035,0.2579154324659,4
85.1931,0.4029,2.30007999999997,1,0.417774984372181,0.256179448146314,4
84.2139,0.3888,2.284714,1,0.406665902766039,0.264821490488677,4
85.6326,0.3804,2.28014100000004,1,0.42276113772788,0.268794268410234,4
88.0909,0.3732,2.266502,1,0.450650695849183,0.279150152353308,4
88.7155,0.4114,2.25692,1,0.457736819594278,0.285517433599952,4
91.0521,0.4232,2.26002050000002,1,0.484245684055995,0.285474635771884,4
91.2109,0.4362,2.274385,1,0.486047279398167,0.27682961518763,4
92.1867,0.4283,2.279422,1,0.497117787804289,0.274538689420794,4
86.8846,0.4259,2.27793600000001,1,0.436965151382793,0.27116664387605,4
85.1732,0.4363,2.2779125,1,0.417549217701468,0.269789310478652,4
83.288,0.4544,2.27212800000001,1,0.396161512795525,0.271813287154701,4
86.5431,0.4507,2.27054000000001,1,0.433090813792415,0.275428734269319,4
84.1742,0.4551,2.27907999999998,1,0.406215503930496,0.2682559761435,4
85.6515,0.444,2.29012599999999,1,0.422975559339763,0.262675167531144,4
85.5483,0.4447,2.30055000000002,1,0.421804749268527,0.256185339131267,4
86.5819,0.461,2.306981,1,0.433531002075011,0.253094899161188,4
83.8317,0.4358,2.307748,1,0.402329821281288,0.250327251578648,4
83.0442,0.4338,2.307028,1,0.393395587452819,0.250110583342622,4
82.1045,0.3941,2.309653,1,0.382734635670453,0.247702468871019,4
83.4527,0.3881,2.313846,1,0.398030043984793,0.246253956004602,4
81.109,0.3462,2.30448749999997,1,0.371440629605385,0.250052719491595,4
82.5119,0.3481,2.286876,1,0.387356612637715,0.262088206438898,4
82.7345,0.3584,2.2869705,1,0.389882022733229,0.2622137409264,4
88.1813,0.4074,2.287803,1,0.451676289167397,0.266172682037633,4
90.4452,0.4382,2.28722749999999,1,0.477360367852188,0.268367241803628,4
95.4577,0.453,2.29722,1,0.534227475236573,0.266340129273887,4
92.235,0.4121,2.299116,1,0.497665754145768,0.262566209583604,4
86.5454,0.3889,2.299398,1,0.433116907427723,0.257718676048335,4
80.5779,0.3708,2.29301749999999,1,0.365415268860877,0.256692960678946,4
77.129,0.372,2.28684000000002,1,0.326287295462771,0.257638276811701,4
83.0507,0.3893,2.2821,1,0.393469330335212,0.26547567135457,4
88.6071,0.3875,2.27919199999999,1,0.456507015217127,0.271792985698368,4
95.0424,0.4191,2.27300049999999,1,0.529515872304556,0.280729441264791,4
93.0285,0.417,2.29328099999996,1,0.506668058327216,0.266769070888084,4
91.644,0.4315,2.311724,1,0.490960824377355,0.254388808731309,4
85.8735,0.4182,2.30983599999999,1,0.425494162399979,0.25075137597035,4
80.1249,0.4142,2.3144575,1,0.360275957210976,0.243061276725907,4
73.65,0.4266,2.31089199999997,1,0.286817835793888,0.239741606867943,4
75.2658,0.438,2.28694000000002,1,0.305149181851082,0.256015513573617,4
81.7958,0.4262,2.26527400000002,1,0.379232416009693,0.274825357112913,4
86.3042,0.3795,2.253474,1,0.430380479237975,0.285713091487094,4
86.5092,0.365,2.2599075,1,0.432706216298085,0.281927444464931,4
88.4549,0.389,2.262384,1,0.454780297263231,0.281963963304032,4
89.941,0.4424,2.27510600000001,1,0.471640189190201,0.275369474672649,4
89.9019,0.4667,2.29985000000007,1,0.471196597389956,0.260207703867928,4
84.5379,0.4655,2.318,1,0.410341701826895,0.244612019434348,4
82.7033,0.4303,2.31574999999999,1,0.389528056897739,0.244448315837702,4
84.9839,0.395,2.29603200000004,1,0.415401598064987,0.258494617523517,4
88.4586,0.3667,2.27437400000001,1,0.454822273980902,0.274623574888344,4
88.2012,0.396,2.27437249999999,1,0.451902055838111,0.274416860259511,4
88.6465,0.4517,2.28420999999999,1,0.456954010535022,0.268752216156138,4
90.5587,0.4894,2.288468,1,0.47864803202937,0.267701364193496,4
91.1286,0.4616,2.29383199999997,1,0.485113581056475,0.264888470419572,4
87.3181,0.4279,2.31211850000001,1,0.441883234385512,0.250556501743461,4
84.7476,0.4105,2.3157915,1,0.412720760663505,0.246147064804346,4
81.9004,0.3836,2.31503,1,0.38041910916329,0.24421315470803,4
82.5017,0.3516,2.308072,1,0.387240893037651,0.24901163143626,4
80.4805,0.3195,2.29861050000001,1,0.364310260130854,0.253155634865571,4
81.295,0.3368,2.29205199999999,1,0.373550810547728,0.257886374001076,4
83.1698,0.4086,2.28985199999999,1,0.394820526841842,0.260797667128916,4
86.5289,0.4147,2.28348,1,0.432929713957032,0.267475057814046,4
83.2764,0.4125,2.275755,1,0.396029910113099,0.269569593658194,4
83.3065,0.3677,2.261393,1,0.396371396383876,0.278440935780328,4
78.4968,0.3988,2.259867,1,0.341805066930174,0.275484543993067,4
82.646,0.4416,2.26490400000002,1,0.388877985026791,0.275743330687617,4
81.9094,0.458,2.26205999999996,0.96314875491461,0.380521214692759,0.274962563581093,4
84.7236,0.4809,2.20384199999999,0.88436220472441,0.412448479251589,0.30818244778435,4
79.0358,0.4398,2.22337400000002,0.869542350623738,0.347920053639438,0.291220677695114,4
76.6552,0.3918,2.23589599999998,0.848685039370086,0.32091200658921,0.280686821729005,4
73.7792,0.3329,2.24072000000002,0.835880000000011,0.288283617394698,0.274836855786647,4
79.3874,0.324,2.21021099999999,0.760287401574776,0.351908976323997,0.293439986334248,4
79.9984,0.3361,2.18627500000006,0.715940249507562,0.358840807269006,0.305568902779299,4
78.2592,0.3366,2.1610285,0.680791338582691,0.339109480952214,0.317082154983961,4
72.5216,0.3257,2.15848800000001,0.675922521339466,0.274016071410338,0.314118700606089,4
67.996,0.3096,2.161448,0.675193315858442,0.222672873170184,0.309010305017419,4
67.3191,0.2832,2.16639949999997,0.677755905511717,0.21499340284829,0.305731624389779,4
70.8472,0.2919,2.18242250000003,0.716214707813551,0.255019904905717,0.301034889487353,4
71.2221,0.3093,2.203404,0.744806303348651,0.25927316746101,0.29042099317188,4
70.6893,0.3204,2.20797599999999,0.751795543905648,0.253228520116491,0.287661451929001,4
64.7836,0.3249,2.19233499999999,0.736070866141714,0.186228006185326,0.29161118029826,2
61.69,0.3163,2.17538499999999,0.711552856204863,0.151130932189449,0.298037810215245,2
58.8946,0.3202,2.161,0.699679790026246,0.119416954736619,0.303854142066416,2
56.6084,0.3105,2.160736,0.696436638214045,0.093479881239924,0.302098397341283,2
56.1563,0.3097,2.1570835,0.687482306684147,0.088350780142971,0.303439607879477,2
54.4995,0.3132,2.154041,0.676154957321068,0.069554286673754,0.303369082602334,2
55.0432,0.3189,2.146017,0.666074803149597,0.075722595159517,0.308002284475239,2
55.7592,0.3172,2.140528,0.660397898883783,0.083845657281656,0.311484964907917,2
57.6885,0.3246,2.13081400000001,0.653795543905648,0.105733679281994,0.318305671143112,2
56.7729,0.3229,2.124769,0.645724409448816,0.095346143417427,0.320748048288934,2
55.7864,0.3214,2.1198365,0.636591595535133,0.084154242881827,0.322413449103957,2
57.4722,0.3202,2.11131999999999,0.619475377544312,0.103279743057108,0.327653520208761,2
